Policy ID,Mapped Section,Confidence,Rationale,Source,Status,Description
e0fe6e89-6e05-42c9-b613-54056934ae90,4.17 Asset Tags,68,"Matched with '4.17 Asset Tags' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
e102d760-7f8d-437b-8688-ae9c6621b4ce,4.13 Technology Approval and Third-Party Components,42,High confidence match with '4.13 Technology Approval and Third-Party Components'. The policy shares key concepts and lexical terms like: thirdparty.,Weighted,Consistent,All mappings agree on section: 4.13 Technology Approval and Third-Party Components
e102d760-7f8d-437b-8688-ae9c6621b4ce,4.13 Technology Approval and Third-Party Components,51,Matched with '4.13 Technology Approval and Third-Party Components' using combined semantic and lexical similarity.,HF Lexical,Consistent,All mappings agree on section: 4.13 Technology Approval and Third-Party Components
e102d760-7f8d-437b-8688-ae9c6621b4ce,4.13 Technology Approval and Third-Party Components,64,"Matched with '4.13 Technology Approval and Third-Party Components' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Consistent,All mappings agree on section: 4.13 Technology Approval and Third-Party Components
e11a9695-5534-4b95-bf30-a0ba22ba045d,4.10 Resource Access,34,High confidence match with '4.10 Resource Access'. The policy shares key concepts and lexical terms like: access.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
e11a9695-5534-4b95-bf30-a0ba22ba045d,4.12 Production Access Management,53,Matched with '4.12 Production Access Management' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
e11a9695-5534-4b95-bf30-a0ba22ba045d,4.12 Production Access Management,65,"Matched with '4.12 Production Access Management' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
e12e1b44-3018-11e7-93ae-92361f002671,4.12 Production Access Management,25,High confidence match with '4.12 Production Access Management'. The policy shares key concepts and lexical terms like: .,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
e12e1b44-3018-11e7-93ae-92361f002671,4.15 SIEM Integration,50,Matched with '4.15 SIEM Integration' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
e12e1b44-3018-11e7-93ae-92361f002671,4.15 SIEM Integration,64,"Matched with '4.15 SIEM Integration' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
e12e1edc-3018-11e7-93ae-92361f002671,4.3 Oversight and Accountability,25,High confidence match with '4.3 Oversight and Accountability'. The policy shares key concepts and lexical terms like: .,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
e12e1edc-3018-11e7-93ae-92361f002671,3.0 Purpose,49,Matched with '3.0 Purpose' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
e12e1edc-3018-11e7-93ae-92361f002671,3.0 Purpose,63,"Matched with '3.0 Purpose' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
e12e210c-3018-11e7-93ae-92361f002671,2.1 Shared Responsibility Model,26,High confidence match with '2.1 Shared Responsibility Model'. The policy shares key concepts and lexical terms like: .,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
e12e210c-3018-11e7-93ae-92361f002671,4.13 Technology Approval and Third-Party Components,51,Matched with '4.13 Technology Approval and Third-Party Components' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
e12e210c-3018-11e7-93ae-92361f002671,4.13 Technology Approval and Third-Party Components,65,"Matched with '4.13 Technology Approval and Third-Party Components' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
e1322a56-1172-4034-a793-300c062b66d2,4.12 Production Access Management,25,High confidence match with '4.12 Production Access Management'. The policy shares key concepts and lexical terms like: .,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
e1322a56-1172-4034-a793-300c062b66d2,4.4 Approved CSPs,53,Matched with '4.4 Approved CSPs' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
e1322a56-1172-4034-a793-300c062b66d2,4.4 Approved CSPs,65,"Matched with '4.4 Approved CSPs' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
e14de4d9-4414-4a6a-84ce-e1d04e24436b,4.19 Cloud Work Planning,33,High confidence match with '4.19 Cloud Work Planning'. The policy shares key concepts and lexical terms like: cloud.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
e14de4d9-4414-4a6a-84ce-e1d04e24436b,4.17 Asset Tags,52,Matched with '4.17 Asset Tags' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
e14de4d9-4414-4a6a-84ce-e1d04e24436b,4.17 Asset Tags,65,"Matched with '4.17 Asset Tags' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
e1539f4f-7c9b-47bb-b3d5-9660f4ed0cda,4.8 Security Principals for CSP Administration,25,High confidence match with '4.8 Security Principals for CSP Administration'. The policy shares key concepts and lexical terms like: .,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
e1539f4f-7c9b-47bb-b3d5-9660f4ed0cda,4.4 Approved CSPs,52,Matched with '4.4 Approved CSPs' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
e1539f4f-7c9b-47bb-b3d5-9660f4ed0cda,4.4 Approved CSPs,65,"Matched with '4.4 Approved CSPs' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
e164d9ea-0770-4f28-9472-b76bd0c6c284,4.3 Oversight and Accountability,34,High confidence match with '4.3 Oversight and Accountability'. The policy shares key concepts and lexical terms like: and.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
e164d9ea-0770-4f28-9472-b76bd0c6c284,4.4 Approved CSPs,54,Matched with '4.4 Approved CSPs' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
e164d9ea-0770-4f28-9472-b76bd0c6c284,4.17 Asset Tags,66,"Matched with '4.17 Asset Tags' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
e174e94b-bc56-44a5-b1e8-5ad30e8cf039,4.3 Oversight and Accountability,32,High confidence match with '4.3 Oversight and Accountability'. The policy shares key concepts and lexical terms like: and.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
e174e94b-bc56-44a5-b1e8-5ad30e8cf039,4.14 Logging,54,Matched with '4.14 Logging' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
e174e94b-bc56-44a5-b1e8-5ad30e8cf039,4.14 Logging,66,"Matched with '4.14 Logging' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
e17ced42-014f-41b7-9a01-267d7d429aa5,4.3 Oversight and Accountability,38,High confidence match with '4.3 Oversight and Accountability'. The policy shares key concepts and lexical terms like: and.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
e17ced42-014f-41b7-9a01-267d7d429aa5,4.14 Logging,51,Matched with '4.14 Logging' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
e17ced42-014f-41b7-9a01-267d7d429aa5,4.14 Logging,64,"Matched with '4.14 Logging' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
e17d25ea-ca33-4e58-8b12-34752ba6488e,,23,No confident mapping found. Lexical and semantic similarity scores are below the threshold.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
e17d25ea-ca33-4e58-8b12-34752ba6488e,6.0 Exceptions,50,Matched with '6.0 Exceptions' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
e17d25ea-ca33-4e58-8b12-34752ba6488e,6.0 Exceptions,63,"Matched with '6.0 Exceptions' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
e185eb37-795d-4cbc-84ac-e9f1cfa99739,4.13 Technology Approval and Third-Party Components,28,High confidence match with '4.13 Technology Approval and Third-Party Components'. The policy shares key concepts and lexical terms like: .,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
e185eb37-795d-4cbc-84ac-e9f1cfa99739,4.14 Logging,52,Matched with '4.14 Logging' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
e185eb37-795d-4cbc-84ac-e9f1cfa99739,4.14 Logging,65,"Matched with '4.14 Logging' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
e192b9f5-bc2c-4d6b-aff6-22265b22fc1e,4.3 Oversight and Accountability,26,High confidence match with '4.3 Oversight and Accountability'. The policy shares key concepts and lexical terms like: .,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
e192b9f5-bc2c-4d6b-aff6-22265b22fc1e,4.17 Asset Tags,51,Matched with '4.17 Asset Tags' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
e192b9f5-bc2c-4d6b-aff6-22265b22fc1e,4.17 Asset Tags,64,"Matched with '4.17 Asset Tags' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
e1984e80-f467-413d-9001-f2ada7e3a377,4.8 Security Principals for CSP Administration,25,High confidence match with '4.8 Security Principals for CSP Administration'. The policy shares key concepts and lexical terms like: .,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
e1984e80-f467-413d-9001-f2ada7e3a377,4.17 Asset Tags,52,Matched with '4.17 Asset Tags' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
e1984e80-f467-413d-9001-f2ada7e3a377,4.17 Asset Tags,65,"Matched with '4.17 Asset Tags' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
e19e5495-6185-4269-a57e-452808017db5,4.3 Oversight and Accountability,34,High confidence match with '4.3 Oversight and Accountability'. The policy shares key concepts and lexical terms like: and.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
e19e5495-6185-4269-a57e-452808017db5,4.14 Logging,54,Matched with '4.14 Logging' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
e19e5495-6185-4269-a57e-452808017db5,4.14 Logging,66,"Matched with '4.14 Logging' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
e1acdde6-67fc-4c86-b9f9-a22f87aef03b,4.14 Logging,47,High confidence match with '4.14 Logging'. The policy shares key concepts and lexical terms like: logging.,Weighted,Consistent,All mappings agree on section: 4.14 Logging
e1acdde6-67fc-4c86-b9f9-a22f87aef03b,4.14 Logging,55,Matched with '4.14 Logging' using combined semantic and lexical similarity.,HF Lexical,Consistent,All mappings agree on section: 4.14 Logging
