CSV Source,Policy Name,Mapped Section,Confidence,Accuracy,AI Rationale
mapped_policies_output_hf_lexical.csv,"Remote Code Execution (RCE) exploitation attempt on AWS EC2 instance with known exploitable vulnerability [Apache Struts OGNL Evaluation, Multiple CVEs]",Page 4,0.71,High,Content mapped to PDF section on page 4 with confidence 0.71.
mapped_policies_output_hf_lexical.csv,"Remote Code Execution (RCE) exploitation attempt on AWS EC2 instance with known exploitable vulnerability [Double Free in http.sys, CVE-2022-21907]",Page 4,0.72,High,Content mapped to PDF section on page 4 with confidence 0.72.
mapped_policies_output_hf_lexical.csv,"Remote Code Execution (RCE) exploitation attempt on AWS EC2 instance with known exploitable vulnerability [Drupalgeddon2, CVE-2018-7600]",Page 4,0.71,High,Content mapped to PDF section on page 4 with confidence 0.71.
mapped_policies_output_hf_lexical.csv,"Remote Code Execution (RCE) exploitation attempt on AWS EC2 instance with known exploitable vulnerability [GLPI Project, CVE-2022-35914]",Page 4,0.72,High,Content mapped to PDF section on page 4 with confidence 0.72.
mapped_policies_output_hf_lexical.csv,"Remote Code Execution (RCE) exploitation attempt on AWS EC2 instance with known exploitable vulnerability [Nginx PHP-FPM, CVE-2019-11043]",Page 4,0.72,High,Content mapped to PDF section on page 4 with confidence 0.72.
mapped_policies_output_hf_lexical.csv,"Remote Code Execution (RCE) exploitation attempt on AWS EC2 instance with known exploitable vulnerability [OctoberCMS, CVE-2021-32648]",Page 4,0.72,High,Content mapped to PDF section on page 4 with confidence 0.72.
mapped_policies_output_hf_lexical.csv,"Remote Code Execution (RCE) exploitation attempt on AWS EC2 instance with known exploitable vulnerability [OpenLiteSpeed, Multiple CVEs]",Page 4,0.72,High,Content mapped to PDF section on page 4 with confidence 0.72.
mapped_policies_output_hf_lexical.csv,"Remote Code Execution (RCE) exploitation attempt on AWS EC2 instance with known exploitable vulnerability [ProxyLogon/HAFNIUM Attack Chain, CVE-2021-26855]",Page 4,0.71,High,Content mapped to PDF section on page 4 with confidence 0.71.
mapped_policies_output_hf_lexical.csv,"Remote Code Execution (RCE) exploitation attempt on AWS EC2 instance with known exploitable vulnerability [ProxyLogon/HAFNIUM Attack Chain, CVE-2021-26858, CVE-2021-27065]",Page 4,0.71,High,Content mapped to PDF section on page 4 with confidence 0.71.
mapped_policies_output_hf_lexical.csv,"Remote Code Execution (RCE) exploitation attempt on AWS EC2 instance with known exploitable vulnerability [Zimbra, CVE-2022-27925]",Page 4,0.72,High,Content mapped to PDF section on page 4 with confidence 0.72.
mapped_policies_output_hf_lexical.csv,"Remote Code Execution (RCE) exploitation attempt on Azure Virtual Machine with known exploitable vulnerability [Apache Spark, CVE-2022-33891]",Page 4,0.73,High,Content mapped to PDF section on page 4 with confidence 0.73.
mapped_policies_output_hf_lexical.csv,"Remote Code Execution (RCE) exploitation attempt on Azure Virtual Machine with known exploitable vulnerability [Apache Struts OGNL Evaluation, Multiple CVEs]",Page 4,0.73,High,Content mapped to PDF section on page 4 with confidence 0.73.
mapped_policies_output_hf_lexical.csv,"Remote Code Execution (RCE) exploitation attempt on Azure Virtual Machine with known exploitable vulnerability [Double Free in http.sys, CVE-2022-21907]",Page 4,0.73,High,Content mapped to PDF section on page 4 with confidence 0.73.
mapped_policies_output_hf_lexical.csv,"Remote Code Execution (RCE) exploitation attempt on Azure Virtual Machine with known exploitable vulnerability [Drupalgeddon2, CVE-2018-7600]",Page 4,0.73,High,Content mapped to PDF section on page 4 with confidence 0.73.
mapped_policies_output_hf_lexical.csv,"Remote Code Execution (RCE) exploitation attempt on Azure Virtual Machine with known exploitable vulnerability [GLPI Project, CVE-2022-35914]",Page 4,0.74,High,Content mapped to PDF section on page 4 with confidence 0.74.
mapped_policies_output_hf_lexical.csv,"Remote Code Execution (RCE) exploitation attempt on Azure Virtual Machine with known exploitable vulnerability [Nginx PHP-FPM, CVE-2019-11043]",Page 4,0.73,High,Content mapped to PDF section on page 4 with confidence 0.73.
mapped_policies_output_hf_lexical.csv,"Remote Code Execution (RCE) exploitation attempt on Azure Virtual Machine with known exploitable vulnerability [OctoberCMS, CVE-2021-32648]",Page 4,0.73,High,Content mapped to PDF section on page 4 with confidence 0.73.
mapped_policies_output_hf_lexical.csv,"Remote Code Execution (RCE) exploitation attempt on Azure Virtual Machine with known exploitable vulnerability [OpenLiteSpeed, Multiple CVEs]",Page 4,0.73,High,Content mapped to PDF section on page 4 with confidence 0.73.
mapped_policies_output_hf_lexical.csv,"Remote Code Execution (RCE) exploitation attempt on Azure Virtual Machine with known exploitable vulnerability [ProxyLogon/HAFNIUM Attack Chain, CVE-2021-26855]",Page 4,0.73,High,Content mapped to PDF section on page 4 with confidence 0.73.
mapped_policies_output_hf_lexical.csv,"Remote Code Execution (RCE) exploitation attempt on Azure Virtual Machine with known exploitable vulnerability [ProxyLogon/HAFNIUM Attack Chain, CVE-2021-26858, CVE-2021-27065]",Page 4,0.73,High,Content mapped to PDF section on page 4 with confidence 0.73.
mapped_policies_output_hf_lexical.csv,"Remote Code Execution (RCE) exploitation attempt on Azure Virtual Machine with known exploitable vulnerability [Zimbra, CVE-2022-27925]",Page 4,0.73,High,Content mapped to PDF section on page 4 with confidence 0.73.
mapped_policies_output_hf_lexical.csv,"Remote Code Execution (RCE) exploitation attempt on GCP VM with known exploitable vulnerability [Apache Spark, CVE-2022-33891]",Page 4,0.74,High,Content mapped to PDF section on page 4 with confidence 0.74.
mapped_policies_output_hf_lexical.csv,"Remote Code Execution (RCE) exploitation attempt on GCP VM with known exploitable vulnerability [Apache Struts OGNL Evaluation, Multiple CVEs]",Page 4,0.73,High,Content mapped to PDF section on page 4 with confidence 0.73.
mapped_policies_output_hf_lexical.csv,"Remote Code Execution (RCE) exploitation attempt on GCP VM with known exploitable vulnerability [Double Free in http.sys, CVE-2022-21907]",Page 4,0.72,High,Content mapped to PDF section on page 4 with confidence 0.72.
mapped_policies_output_hf_lexical.csv,"Remote Code Execution (RCE) exploitation attempt on GCP VM with known exploitable vulnerability [Drupalgeddon2, CVE-2018-7600]",Page 4,0.74,High,Content mapped to PDF section on page 4 with confidence 0.74.
mapped_policies_output_hf_lexical.csv,"Remote Code Execution (RCE) exploitation attempt on GCP VM with known exploitable vulnerability [GLPI Project, CVE-2022-35914]",Page 4,0.75,High,Content mapped to PDF section on page 4 with confidence 0.75.
mapped_policies_output_hf_lexical.csv,"Remote Code Execution (RCE) exploitation attempt on GCP VM with known exploitable vulnerability [Nginx PHP-FPM, CVE-2019-11043]",Page 4,0.75,High,Content mapped to PDF section on page 4 with confidence 0.75.
mapped_policies_output_hf_lexical.csv,"Remote Code Execution (RCE) exploitation attempt on GCP VM with known exploitable vulnerability [OctoberCMS, CVE-2021-32648]",Page 4,0.75,High,Content mapped to PDF section on page 4 with confidence 0.75.
mapped_policies_output_hf_lexical.csv,"Remote Code Execution (RCE) exploitation attempt on GCP VM with known exploitable vulnerability [OpenLiteSpeed, Multiple CVEs]",Page 4,0.72,High,Content mapped to PDF section on page 4 with confidence 0.72.
mapped_policies_output_hf_lexical.csv,"Remote Code Execution (RCE) exploitation attempt on GCP VM with known exploitable vulnerability [ProxyLogon/HAFNIUM Attack Chain, CVE-2021-26855]",Page 4,0.73,High,Content mapped to PDF section on page 4 with confidence 0.73.
mapped_policies_output_hf_lexical.csv,"Remote Code Execution (RCE) exploitation attempt on GCP VM with known exploitable vulnerability [ProxyLogon/HAFNIUM Attack Chain, CVE-2021-26858, CVE-2021-27065]",Page 4,0.73,High,Content mapped to PDF section on page 4 with confidence 0.73.
mapped_policies_output_hf_lexical.csv,"Remote Code Execution (RCE) exploitation attempt on GCP VM with known exploitable vulnerability [Zimbra, CVE-2022-27925]",Page 4,0.76,High,Content mapped to PDF section on page 4 with confidence 0.76.
mapped_policies_output_hf_lexical.csv,"Remote Code Execution (RCE) or Denial of Service (DoS) exploitation attempt on AWS EC2 instance with known exploitable vulnerability [MS15-034 Microsoft IIS, CVE-2015-1635]",Page 4,0.72,High,Content mapped to PDF section on page 4 with confidence 0.72.
mapped_policies_output_hf_lexical.csv,"Remote Code Execution (RCE) or Denial of Service (DoS) exploitation attempt on Azure Virtual Machine with known exploitable vulnerability [MS15-034 Microsoft IIS, CVE-2015-1635]",Page 4,0.72,High,Content mapped to PDF section on page 4 with confidence 0.72.
mapped_policies_output_hf_lexical.csv,"Remote Code Execution (RCE) or Denial of Service (DoS) exploitation attempt on GCP VM with known exploitable vulnerability [MS15-034 Microsoft IIS, CVE-2015-1635]",Page 4,0.72,High,Content mapped to PDF section on page 4 with confidence 0.72.
mapped_policies_output_hf_lexical.csv,"Remote Code Execution (RCE) risk due to publicly exposed AWS EC2 instance with PHP CGI Argument Injection vulnerability (PHP, CVE-2024-4577)",Page 4,0.73,High,Content mapped to PDF section on page 4 with confidence 0.73.
mapped_policies_output_hf_lexical.csv,"Remote Code Execution (RCE) risk due to publicly exposed AWS EC2 instance with Probllama vulnerability (Ollama, CVE-2024-37032)",Page 4,0.74,High,Content mapped to PDF section on page 4 with confidence 0.74.
mapped_policies_output_hf_lexical.csv,"Remote Code Execution (RCE) risk due to publicly exposed Azure Virtual Machine with PHP CGI Argument Injection vulnerability (PHP, CVE-2024-4577)",Page 4,0.74,High,Content mapped to PDF section on page 4 with confidence 0.74.
mapped_policies_output_hf_lexical.csv,"Remote Code Execution (RCE) risk due to publicly exposed Azure Virtual Machine with Probllama vulnerability (Ollama, CVE-2024-37032)",Page 4,0.74,High,Content mapped to PDF section on page 4 with confidence 0.74.
mapped_policies_output_hf_lexical.csv,"Remote Code Execution (RCE) risk due to publicly exposed GCP VM instance with PHP CGI Argument Injection vulnerability (PHP, CVE-2024-4577)",Page 4,0.73,High,Content mapped to PDF section on page 4 with confidence 0.73.
mapped_policies_output_hf_lexical.csv,"Remote Code Execution (RCE) risk due to publicly exposed GCP VM instance with Probllama vulnerability (Ollama, CVE-2024-37032)",Page 4,0.75,High,Content mapped to PDF section on page 4 with confidence 0.75.
mapped_policies_output_hf_lexical.csv,"Remote Code Execution (RCE) risk due to publicly exposed and vulnerable AWS EC2 instance [Node.js, CVE-2021-21315]",Page 4,0.83,High,Content mapped to PDF section on page 4 with confidence 0.83.
mapped_policies_output_hf_lexical.csv,"Remote Code Execution (RCE) risk due to publicly exposed and vulnerable AWS Lambda function [Node.js, CVE-2021-21315]",Page 4,0.8,High,Content mapped to PDF section on page 4 with confidence 0.8.
mapped_policies_output_hf_lexical.csv,"Remote Code Execution (RCE) risk due to publicly exposed and vulnerable Azure Function [Node.js, CVE-2021-21315]",Page 4,0.82,High,Content mapped to PDF section on page 4 with confidence 0.82.
mapped_policies_output_hf_lexical.csv,"Remote Code Execution (RCE) risk due to publicly exposed and vulnerable Azure Virtual Machine [Node.js, CVE-2021-21315]",Page 4,0.79,High,Content mapped to PDF section on page 4 with confidence 0.79.
mapped_policies_output_hf_lexical.csv,"Remote Code Execution (RCE) risk due to publicly exposed and vulnerable GCP Cloud Function [Node.js, CVE-2021-21315]",Page 4,0.81,High,Content mapped to PDF section on page 4 with confidence 0.81.
mapped_policies_output_hf_lexical.csv,"Remote Code Execution (RCE) risk due to publicly exposed and vulnerable GCP VM instance [Node.js, CVE-2021-21315]",Page 4,0.83,High,Content mapped to PDF section on page 4 with confidence 0.83.
